"LOCALITY.ID","LATITUDE","LONGITUDE"
"L10019409",27.5158498,89.887274
"L10019428",27.5306449,89.8792117
"L10019484",27.5766318,89.8713009
"L10019666",27.6380761,89.8648562
"L10020082",26.73794,89.7549133
"L10020826",27.1422848,90.6910554
"L10025258",26.9252933,89.51759
"L10029481",27.6762589,89.9074925
"L10033615",27.4448399,90.1738254
"L10041084",27.4906917,89.583095
"L10041109",27.56615,89.8548846
"L8644340",27.5488206,89.8718977
"L10047830",27.6655893,91.1866307
"L10048514",27.5496431,89.8728638
"L10048593",27.0239317,91.1888367
"L10048766",27.5884829,89.8707649
"L10049572",27.43124,89.644355
"L10051649",27.6975233,91.2758083
"L10051657",27.7582067,91.2776533
"L10051701",27.9724248,91.2991789
"L10055591",27.5508563,89.8226604
"L10056145",27.5130167,89.7937467
"L10064826",26.9434419,90.2097299
"L10065043",26.8955317,90.23037
"L10066775",27.4245855,89.4128001
"L10068159",26.9487383,90.5293183
"L10068405",26.9491272,90.529754
"L10068581",27.1099833,90.6550967
"L10071113",27.6944133,89.7691017
"L10071476",27.6986483,89.7677467
"L10071567",27.045555,90.80173
"L10071602",26.8652967,90.9791917
"L10075102",26.8506338,90.984549
"L10075339",26.844995,91.0198683
"L10078422",27.7699417,89.3286167
"L10078443",26.864428,89.380186
"L10078444",26.866714,89.387213
"L10078851",27.040716,89.579102
"L10078852",27.016037,89.576136
"L10079379",27.3125467,91.1621917
"L10079710",27.3079234,91.1656062
"L10079713",26.8739462,91.1934006
"L10083367",27.345715,91.118585
"L10083369",27.3399067,91.0382367
"L10087204",27.45403,89.42301
"L10087411",27.5321167,90.6885583
"L10087725",27.3170236,91.1636653
"L10090999",27.5841663,90.7394913
"L10091352",27.4966811,90.4966362
"L13004982",27.4626619,90.4630136
"L10094199",27.6363831,89.865437
"L10094294",27.6862433,89.7736717
"L10094413",27.6059751,91.4949989
"L10095502",27.6236483,90.0364067
"L10095909",27.5930823,89.6387386
"L10100575",27.5823301,89.8608331
"L10104935",27.510245,89.752466
"L10104938",27.518095,89.770377
"L10104953",27.483075,89.615606
"L10107600",27.7147683,89.3760467
"L10108320",27.5174517,89.8870944
"L10108323",27.3078562,91.1636477
"L10109504",26.825576,89.553958
"L10120035",27.552525,89.6576083
"L10120299",27.584114,89.868995
"L10120407",27.470788,89.643033
"L10123779",27.61054,89.86876
"L10125585",27.4892506,89.8950526
"L10125586",27.4952157,89.901246
"L10129510",26.9454433,90.21243
"L10129524",26.9782317,90.55591
"L10130125",27.0991467,90.6490633
"L10134534",26.8437717,91.0214183
"L10055210",27.6978617,89.7680333
"L10139417",27.1914491,90.7084223
"L10139643",27.1591683,90.6687933
"L10146816",26.831428,89.552279
"L10147049",27.7166133,89.7719417
"L10123448",27.2877232,91.5240879
"L10147551",27.71169,89.7806633
"L10151087",27.5125663,90.2781763
"L10151107",27.6199204,89.8704272
"L10151114",27.5732189,89.871721
"L10152165",27.5775252,89.8658895
"L10143777",27.1507683,90.6880117
"L10158548",27.4952533,89.6253633
"L10159192",27.4349882,89.4073317
"L10162897",26.9260616,89.5235064
"L10169277",27.4638933,89.643905
"L10173005",27.438013,89.3801849
"L10176445",27.7570117,89.7537017
"L10178977",27.51843,89.886409
"L10179222",27.540846,89.87073
"L10179362",27.7759917,89.7596433
"L10179470",27.7570683,89.75438
"L10182403",27.7494683,89.760155
"L10182739",26.7859126,90.9620195
"L10186084",27.7453923,89.7337985
"L10190206",27.5195767,89.8864217
"L10195206",27.547181,89.870853
"L10195827",27.5065147,89.7533124
"L10199045",27.54652,89.6255767
"L10199152",27.660255,89.7726233
"L10202940",27.6975133,89.793025
"L10203194",27.69723,89.77275
"L10203378",27.5047126,89.7751801
"L10103750",27.2924596,91.5304933
"L10227015",27.388986,89.43263
"L10227020",27.443059,89.37814
"L10227021",27.474712,89.340186
"L10227023",27.388688,89.350219
"L10227025",27.374809,89.344312
"L10227027",27.386218,89.396393
"L10227028",27.380974,89.382964
"L10227029",27.372945,89.319297
"L10227035",27.496535,89.760203
"L10227037",27.496725,89.762212
"L10227038",27.509501,89.753809
"L10227040",27.510604,89.752352
"L10227041",27.51172,89.751697
"L10227042",27.513369,89.747976
"L10227043",27.516418,89.762247
"L10227044",27.51847,89.790871
"L10227047",27.517748,89.801029
"L10227050",27.567768,89.870465
"L10229921",27.5127417,89.7886233
"L10229922",27.49606,89.78129
"L10220990",27.6799267,89.7757683
"L10230484",27.556437,89.87387
"L10230487",27.603221,89.874941
"L10230491",27.597879,89.871711
"L10230494",27.547184,89.872657
"L10230499",27.631502,89.811996
"L10230502",27.645853,89.777572
"L10230504",27.748622,89.731589
"L10230510",27.729874,89.749203
"L10230515",27.706208,89.765732
"L10230522",27.698427,89.766779
"L10230529",27.688219,89.771637
"L10230536",27.675711,89.773683
"L10230541",27.6702,89.773254
"L10230548",27.668938,89.773503
"L10230555",27.610524,89.843098
"L10230561",27.582181,89.861285
"L10233041",27.5481241,89.8748261
"L10233047",27.510377,89.8887844
"L10233215",27.490036,89.895483
"L10233222",27.504718,89.970929
"L10233227",27.507594,89.992141
"L10233233",27.501894,90.070193
"L10233236",27.503425,90.076967
"L10233238",27.545058,90.112166
"L10233241",27.545891,90.119238
"L10233243",27.541834,90.16795
"L10233248",27.526654,90.175454
"L10236050",27.689015,89.7596467
"L10236556",27.528864,90.178991
"L10236559",27.52922,90.193641
"L10236564",27.545936,90.202489
"L10236584",27.554981,90.201559
"L10236589",27.538143,90.208641
"L10236601",27.489833,89.925022
"L10249073",27.516719,89.773245
"L10249085",27.513481,89.769068
"L10249090",27.521413,89.767038
"L10258364",27.440513,89.391564
"L10275639",27.2946049,91.1656486
"L10266981",27.599185,89.8536383
"L10267378",27.4361411,89.6528256
"L10267868",27.433958,89.6499787
"L10271308",27.3192161,89.6041864
"L10274048",27.1656711,90.6643037
"L10275498",27.7280017,89.7526683
"L10275532",27.435957,89.6526461
"L10282692",27.4615164,89.6407896
"L10293579",27.6961133,89.772315
"L10299675",27.4303893,89.6467565
"L10299734",27.4354563,89.6520721
"L10299841",27.6994017,89.77663
"L10308973",27.6189933,89.83749
"L10309503",27.5214516,89.8853501
"L10313501",26.8684528,90.4960508
"L10320763",27.6595117,91.191515
"L10320836",27.65898,91.1910417
"L10321458",27.650265,91.1990617
"L3568643",27.1299272,90.7041564
"L10321662",27.6503133,91.195855
"L10337840",27.6564667,91.2033317
"L10337843",27.5990967,91.1816133
"L10342254",27.6803033,89.7756083
"L10346149",27.657805,91.1852
"L10352405",27.5240826,89.7670943
"L10352563",27.624675,91.2149767
"L10366501",27.5840891,89.8689982
"L10368567",27.5391333,90.0004033
"L10368573",27.517385,89.7508367
"L10399665",27.4344961,89.6506923
"L10399748",27.4989846,89.6355184
"L10400781",26.810963,91.49941
"L10408834",27.5875206,89.6352301
"L10416374",27.4279066,89.6517511
"L10416814",26.72282,89.8576583
"L10434021",27.582945,89.63474
"L10434024",27.497395,89.322105
"L10441944",27.6946883,89.7688083
"L10442350",27.093792,90.7645318
"L10448727",27.6931267,89.7724633
"L10457752",27.3466003,89.4697958
"L10457815",27.428527,89.6544251
"L10458022",27.2182933,90.66028
"L10468318",27.4174633,89.65539
"L10211108",27.700085,89.7781767
"L10481859",27.457512,90.1732425
"L10482403",27.4897383,89.3327267
"L10482706",26.9169483,89.5436883
"L10487749",27.5091757,90.1682374
"L10489832",26.8595093,89.3894407
"L10491924",27.6514,89.77387
"L10492337",26.9132758,90.434495
"L10502109",26.84998,90.971085
"L10502111",26.8520131,90.973026
"L10526478",27.6829933,89.7747767
"L10532005",27.73681,89.7418833
"L10543477",26.9480898,90.1745876
"L10543132",26.9434425,90.2082526
"L10566169",27.486695,89.769578
"L10567055",26.9235482,90.3985097
"L10567183",26.9247972,90.3992916
"L10567185",26.9247836,90.3992504
"L10567189",26.9232901,90.3981748
"L10567394",26.9125476,90.421677
"L10567444",26.8844174,90.4532411
"L10567483",26.8668906,90.4858943
"L10567626",26.8921947,90.5025975
"L10567786",26.8605192,90.4933312
"L10567829",26.8579357,90.4936142
"L10567889",26.8646772,90.4880929
"L10568228",26.8749323,90.4790888
"L10574723",26.9478539,90.5361386
"L10575198",27.0715586,90.6403214
"L10582196",27.1578015,90.6673394
"L10582198",27.153788,90.6697157
"L10582309",27.126759,90.703911
"L10637519",26.8638072,90.9780323
"L10639379",26.8645658,89.3719665
"L10639392",26.8641612,89.3889499
"L10643310",26.9175546,90.2034922
"L10643449",26.7909074,90.9612492
"L10643451",26.8632515,90.9767418
"L10652540",26.9717493,91.1964582
"L10657769",27.541875,90.164494
"L10657781",27.546238,90.134907
"L10657818",27.455032,90.172089
"L10658053",27.499938,90.505565
"L10658392",27.464972,89.353107
"L10674267",26.8787035,90.3382259
"L10674604",27.3124063,91.1637073
"L10674605",27.3126739,91.163947
"L10675556",26.8794725,90.3380209
"L10680946",26.8865675,90.3471814
"L10685438",26.8803015,90.3374041
"L10690665",27.6081387,89.8731863
"L9547090",27.4442778,89.3776252
"L9859510",26.8850416,89.3706512
"L8539932",27.3934517,89.4293967
"L10716279",26.8585583,90.4942476
"L10089711",27.4222982,89.6501322
"L10736479",27.611735,91.49566
"L8899551",27.634739,89.8018795
"L10739261",27.65755,89.7727983
"L10739842",26.920675,89.5222157
"L10744457",26.8639221,89.3848526
"L10744744",27.2317504,91.1963151
"L10745479",27.284613,91.5247396
"L10745715",26.8904156,90.3347925
"L10746210",27.2881279,91.5208397
"L10748266",27.5165689,89.762249
"L10756144",26.8764248,90.2593113
"L10756194",27.5086347,89.864129
"L10748371",27.2836741,91.3021998
"L10756325",26.890706,90.3212198
"L10748901",27.2692896,91.25157
"L10756407",26.88034,90.2633617
"L10756425",26.8912532,90.3231582
"L10761808",27.4249813,89.4221851
"L10761895",27.4323942,89.4128209
"L10770860",26.9496292,90.1345181
"L10771144",27.1709467,90.9228417
"L10771163",26.8654305,90.2648688
"L10771797",27.4655879,89.342243
"L10771892",27.51198,89.871476
"L10786389",26.8771182,90.4910902
"L10790149",27.3566481,89.462933
"L10800706",27.2866971,91.5237213
"L10800715",27.4389169,89.4302994
"L10800945",26.9031849,90.4854212
"L10801371",27.4438153,89.3797223
"L10802331",27.4304268,89.4209985
"L10807651",27.492822,90.65535
"L10808156",27.3717967,89.3451233
"L10808158",27.3796867,89.380075
"L10812917",27.4850275,89.3616854
"L10813065",27.4712933,89.7356833
"L10813119",27.399922,89.4208412
"L8447439",26.8662952,90.4904016
"L10813160",26.8846188,90.9886978
"L10818191",27.629865,89.817005
"L10818194",27.5214217,89.7599817
"L10818918",26.882595,90.2709267
"L10819064",27.4377857,89.6534632
"L10824209",27.4390632,90.2127597
"L10051037",27.6117517,91.4951117
"L10824603",27.479362,89.635289
"L10758419",27.400596,89.422012
"L10832481",26.8943751,90.4848968
"L10833009",27.4432356,90.1897006
"L10840455",27.529585,90.1748767
"L10846650",26.8723071,90.2682947
"L10847282",27.4605884,89.6394023
"L10847731",27.5774967,89.865911
"L10851459",27.72279,89.7553683
"L10852044",27.2716196,91.1512858
"L15579935",27.5118969,89.871608
"L10858543",27.6112174,91.4954901
"L10859420",27.438612,89.6545905
"L10859435",27.4330737,89.6493108
"L10864864",27.4561594,89.6463619
"L10870022",26.9921178,90.063213
"L10870582",27.017747,90.1200696
"L10870624",26.9857818,90.0644617
"L10877072",27.4355416,89.650915
"L10877370",27.5104337,89.8887401
"L10877371",27.512975,89.869563
"L10877818",27.5222295,89.7595614
"L10877834",27.5221931,89.7595242
"L10886036",27.51216,90.094515
"L10886164",27.467123,89.715286
"L10890202",27.2876849,91.5212007
"L10890731",27.5875775,89.6347021
"L10890732",27.5874152,89.6345867
"L10890795",27.529396,90.180878
"L10891173",27.4756224,89.6293699
"L10895992",26.8890371,90.3467722
"L10896002",27.482253,90.482891
"L10896005",27.451802,90.387159
"L10824077",26.8935421,90.494547
"L10877126",27.5162895,89.6422358
"L10920617",26.85872,90.921378
"L10920619",26.934138,90.87141
"L10920622",26.956503,90.866366
"L10920624",27.015489,90.830351
"L10920625",27.021049,90.831126
"L10920626",27.043325,90.804195
"L10920627",27.049475,90.79918
"L10920628",27.100755,90.751019
"L10920630",27.117615,90.708723
"L10920634",27.151832,90.69251
"L10920637",27.113491,90.742857
"L10920640",27.193339,90.721149
"L10920647",27.142516,90.693484
"L10920649",27.145189,90.691063
"L10920652",27.171623,90.659599
"L10920654",27.190278,90.647887
"L10920655",27.19563,90.641358
"L10920656",27.209833,90.631877
"L10920657",27.22461,90.638548
"L10920659",27.246561,90.609683
"L10920660",27.253543,90.602921
"L10920661",27.277506,90.62372
"L10920662",27.305478,90.605015
"L10929749",26.841813,90.955057
"L10929752",26.850662,90.971623
"L10935796",26.853429,90.984058
"L10935797",26.843583,91.013489
"L10935798",26.85407,91.100178
"L10935809",26.878729,91.173929
"L10941320",27.5263693,89.7820402
"L10941429",27.0486962,90.3382034
"L10946801",26.9115294,90.3878152
"L10951582",26.8755883,90.49005
"L10956515",27.4960436,90.5073714
"L10956545",27.4273333,89.653985
"L10957134",27.410906,90.923112
"L10957136",27.429163,90.965551
"L10963478",27.5873934,89.6339737
"L10963554",26.8750989,90.4937349
"L10965651",27.3094703,91.153655
"L10970816",27.438084,89.395449
"L10971321",26.8771857,90.2599772
"L10971370",26.875873,90.4919339
"L10971487",27.001196,91.213367
"L10971489",26.95206,91.176719
"L10971505",26.9463956,91.1794204
"L10971538",26.9339638,91.1855044
"L10981911",27.1171192,90.712067
"L10981933",26.8488784,91.234705
"L10982143",27.1173093,90.7199268
"L10982184",27.1172731,90.7195889
"L10982228",27.1170188,90.7192983
"L10982258",27.117306,90.71167
"L10982590",27.27135,90.599716
"L10982591",27.2773925,90.6224747
"L10982599",27.2773852,90.6223947
"L9524764",26.9326109,89.5339187
"L10988462",27.336093,90.602484
"L10988463",26.8725567,90.4945817
"L10988522",27.332732,90.614317
"L10988583",27.332597,90.614287
"L10988740",27.332866,90.613416
"L10988976",27.341542,90.598922
"L10993041",27.6364521,89.8658536
"L10756126",26.8688376,90.4870573
"L10993915",27.0391017,91.3166
"L10993973",27.4659176,90.1787424
"L10995302",27.4952081,90.6697568
"L10998078",27.328568,90.591609
"L10998366",27.4408959,89.3849859
"L10998812",27.4899566,89.7513646
"L11005354",26.873015,90.5090483
"L11005939",27.4426795,89.3770945
"L11006005",27.4431802,89.377529
"L11012805",26.8943211,90.5821066
"L11012823",26.8861737,90.5356634
"L11012853",27.329758,90.594255
"L11012905",27.327946,90.590507
"L11012942",27.327924,90.590509
"L11013031",27.327888,90.590433
"L11013333",27.2392212,90.6962098
"L11017422",27.53017,90.185842
"L11017665",27.439091,89.655566
"L11017666",27.439031,89.655468
"L11017668",27.438963,89.655516
"L11017671",27.438966,89.655483
"L11017715",27.3852235,89.4467978
"L11017827",27.438967,89.655551
"L11017936",27.438176,89.655614
"L11017940",27.4381867,89.6557406
"L11021030",27.294738,91.1651301
"L9687702",27.460258,89.710531
"L11023263",27.4379431,89.6556657
"L11025385",27.42382,89.421974
"L11025421",27.352834,89.465747
"L11025442",27.561264,89.872932
"L11025464",27.464331,90.474603
"L11029047",27.475019,89.639781
"L11033272",27.0040433,90.1229189
"L11033458",27.413102,89.414062
"L11033557",27.4467775,89.6467457
"L11038515",27.562611,89.647936
"L11038615",27.568969,89.638807
"L11039357",27.4772221,89.6001128
"L11039469",27.4462735,89.6467892
"L11039471",27.446329,89.646839
"L11039792",27.4787422,89.6282467
"L11039794",27.4783892,89.6278696
"L11039808",27.478035,89.628071
"L11040082",27.4537588,89.6546625
"L11041722",27.4605325,89.6393562
"L11045712",27.5874279,89.6352757
"L11045824",27.4467245,89.6468571
"L11051566",26.929334,90.3870072
"L11051636",26.9335059,90.3828449
"L11051757",26.8471004,91.2030487
"L11052246",27.5301769,89.6672782
"L11052249",27.5230083,89.6671046
"L11052369",27.3289306,90.5844915
"L11056943",27.4438351,89.3741396
"L11057065",26.8667007,90.5057392
"L11057118",26.8979464,90.2120661
"L11057148",26.9102253,90.2073437
"L11057242",26.9457043,90.2118693
"L11062093",27.3307683,90.5965
"L11062642",27.5898957,89.6397338
"L11068239",26.9983096,90.5535933
"L11068249",27.183727,90.5302213
"L11072811",27.0051702,90.1271273
"L11073449",27.372742,89.339215
"L11073517",27.369945,89.350467
"L11073602",27.37194,89.371836
"L11073259",27.2971283,90.10778
"L11076271",27.5271694,89.8305183
"L11081759",27.4216779,89.6712727
"L11081877",27.5803251,89.86422
"L11078606",26.8748965,90.4928381
"L11088636",27.4260627,89.4241173
"L11088829",27.0053528,89.2133118
"L11088992",27.4723715,89.6440949
"L11089319",27.2718033,91.1391238
"L11089356",27.2737203,91.1483182
"L11102456",27.2758276,91.2317163
"L11109751",26.8756397,90.4928609
"L11111713",27.2949352,91.1650496
"L11114620",27.3174349,91.1559323
"L11114635",27.7008633,89.7674917
"L11115288",27.4459643,89.6602477
"L11115291",27.4339022,89.6483177
"L14248864",27.4367983,89.6512183
"L11120349",27.472838,89.7210936
"L11121612",26.874915,90.4951383
"L11122624",27.2166867,90.1736717
"L11127534",27.44333,89.377208
"L11134696",27.4908287,89.7495077
"L11135207",27.4127511,89.6496982
"L11135233",27.4129687,89.6498275
"L11135237",27.4127682,89.6496889
"L11137295",27.4712609,89.6336944
"L11137811",27.4285408,89.4172717
"L11142568",27.5478733,90.1379267
"L11142606",27.54775,90.137849
"L11147444",27.531019,90.678523
"L11147748",27.492506,90.698106
"L11147753",27.5338,90.687072
"L11148461",27.2605698,91.1631586
"L11150535",27.4904372,89.7501683
"L11154059",27.4901024,89.9049655
"L11153531",27.34257,91.037049
"L11154265",27.313102,91.162835
"L11154330",27.3132233,91.1627917
"L11169558",27.3125371,91.163712
"L11169673",27.316146,91.160246
"L11169879",27.4926035,90.6551789
"L11170232",27.330064,91.131692
"L11175892",27.4371855,89.6518488
"L11175962",27.325984,91.134834
"L11176302",27.311778,91.163885
"L11182991",26.8749076,90.4916804
"L12857952",27.5278929,89.666697
"L11183856",27.5279637,89.6667427
"L11183960",27.307852,91.16392
"L11184281",27.4431185,89.3781785
"L11187547",27.50658,90.0843476
"L11191216",27.301609,91.190681
"L11191225",27.3083039,91.1631939
"L11192803",27.504797,90.497036
"L11193381",27.137589,91.5709223
"L11193604",27.4804541,89.6142048
"L11193802",27.4820988,89.6142227
"L11195773",26.9133863,89.4634526
"L11196616",27.3769399,89.3323465
"L11198392",27.5247684,89.8038834
"L11198486",27.5303677,89.8769065
"L11198576",27.5041505,89.9525174
"L11185672",27.6042066,89.8752873
"L11202929",27.5207841,89.8693898
"L11192853",27.2693174,91.2922411
"L11203750",27.4884195,89.358775
"L11209865",26.8690216,89.3855046
"L10807151",26.8798633,90.497595
"L11216353",26.9382011,91.1871578
"L11216674",27.4656388,89.3432049
"L11222557",27.3259205,91.0851436
"L11222563",27.4833822,89.339219
"L11222569",27.5330958,89.877816
"L11222613",27.3522756,89.4653311
"L11222642",27.5388555,89.3573447
"L11222708",27.4088597,89.4138979
"L11228806",27.5884663,89.6346141
"L11236975",27.429234,89.651164
"L11237216",27.60951,89.635817
"L11246807",27.4912669,89.7491203
"L11254983",27.545325,89.6717367
"L11255256",27.4939928,89.6387733
"L11255362",27.32925,90.590389
"L11275196",27.49799,89.760605
"L11276650",27.6033677,89.6292719
"L11283506",26.950046,90.1308764
"L11284807",27.4499022,89.6574014
"L11291083",27.6030267,89.628545
"L7439671",27.4650755,89.3525768
"L11305864",27.4971665,90.726125
"L11306228",27.411395,89.45415
"L11315188",26.900262,89.103436
"L11316712",27.6261448,89.8268338
"L11317427",27.4977936,90.525918
"L11317514",27.510195,90.0873858
"L11317539",27.5358788,89.8682549
"L11317009",27.017522,90.092107
"L11329078",27.2805548,91.3185096
"L11331041",27.2714994,91.146787
"L11339488",27.276813,91.3753931
