Order,ALTALTSPECIES,IUCN name,Tree name,HWI,Sample size,Body mass (log),Range Size,Island,Migration-1,Migration-2,Migration-3,Territoriality,Diet,Habitat,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange,ALTSPECIES 
Passeriformes,Phainoptila_melanoxantha,Phainoptila melanoxantha,Phainoptila_melanoxantha,15.15753572,4,1.748188027,9,0,Not a Migrant,1,resident,weak,fruit,1,9.69,24.17223333,12.33421667,2910.029167,384.3514208,Phainoptila_melanoxantha
Passeriformes,Ptilogonys_cinereus,Ptiliogonys cinereus,Ptilogonys_cinereus,23.9516129,4,1.526339277,90,0,Not a Migrant,1,resident,weak,omnivore,1,20.48,20.73057155,22.26055862,1097.438405,225.4811897,Ptilogonys_cinereus
Passeriformes,Ptilogonys_caudatus,Ptiliogonys caudatus,Ptilogonys_caudatus,22.28329753,4,1.558588583,5,0,Not a Migrant,1,resident,weak,omnivore,1,9.5,23.32667143,12.29904286,3182.258571,401.2873571,Ptilogonys_caudatus
Passeriformes,Phainopepla_nitens,Phainopepla nitens,Phainopepla_nitens,16.87883995,4,1.344392274,161,0.037267081,Full Migrant,1,directional migratory,weak,fruit,2,29.8,17.55328,30.61673108,402.938064,81.21865898,Phainopepla_nitens
Passeriformes,Hypocolius_ampelinus,Hypocolius ampelinus,Hypocolius_ampelinus,25.40145214,4,1.726727209,97,0,Full Migrant,2,directional migratory,weak,fruit,2,30.81,21.50532,35.88257176,209.3906059,47.16113219,Hypocolius_ampelinus
Passeriformes,Dulus_dominicus,Dulus dominicus,Dulus_dominicus,20.49918401,4,1.684845362,9,0,Not a Migrant,1,resident,strong,fruit,2,18.7,24.825325,14.030755,1389.1693,155.099705,Dulus_dominicus
Passeriformes,Moho_braccatus,Moho braccatus,NA,21.01126224,4,1.591064607,NA,NA,Not a Migrant,1,resident,strong,NA,1,NA,22.2455,13.0091,1845.09,160.0908,NA
Passeriformes,Moho_bishopi,Moho bishopi,NA,22.86225556,4,1.770852012,NA,NA,Not a Migrant,1,unknown,strong,NA,1,NA,21.56766667,11.9357,1340.303333,130.2763333,NA
Passeriformes,Hylocitrea_bonensis,Hylocitrea bonensis,Hylocitrea_bonensis,19.23091168,4,1.439332694,26,0.115384615,Not a Migrant,1,resident,weak,omnivore,1,-1.7,25.13856383,10.23437681,2099.18617,182.9971021,Hylocitrea_bonensis
Passeriformes,Stenostira_scita,Stenostira scita,Stenostira_scita,14.76355151,4,0.770852012,43,0,Full Migrant,1,directional migratory,weak,invertebrates,2,-31.88,15.42555417,26.21813542,478.3556875,55.41238938,Stenostira_scita
Passeriformes,Culicicapa_ceylonensis,Culicicapa ceylonensis,Culicicapa_ceylonensis,19.98883172,10,0.886490725,619,0.063004847,Not a Migrant,1,directional migratory,weak,invertebrates,1,15.7,20.84672012,19.41504899,1848.804295,292.027942,Culicicapa_ceylonensis
Passeriformes,Culicicapa_helianthea,Culicicapa helianthea,Culicicapa_helianthea,13.60073917,4,0.924279286,96,0.541666667,Not a Migrant,1,resident,weak,invertebrates,2,6.17,25.81753688,10.71366787,2419.51695,287.2868472,Culicicapa_helianthea
Passeriformes,Elminia_longicauda,Elminia longicauda,Elminia_longicauda,18.53559741,4,0.995635195,477,0.002096436,Not a Migrant,1,resident,weak,invertebrates,1,3.91,25.10226702,15.76271188,1518.382897,251.579371,Elminia_longicauda
Passeriformes,Elminia_albicauda,Elminia albicauda,Elminia_albicauda,15.81305338,2,0.920645001,201,0,Not a Migrant,1,resident,weak,invertebrates,2,-9.79,21.48072688,20.06046126,1178.29217,220.9904549,Elminia_albicauda
Passeriformes,Elminia_nigromitratus,Elminia nigromitrata,Elminia_nigromitrata,15.85210049,5,0.95568775,199,0.010050251,Not a Migrant,1,resident,strong,invertebrates,1,1.63,24.2549405,13.02091351,1824.876603,243.5126991,Elminia_nigromitrata
Passeriformes,Elminia_albiventris,Elminia albiventris,Elminia_albiventris,14.88634981,4,0.949390007,35,0.057142857,Not a Migrant,1,resident,weak,invertebrates,1,1.84,22.74639762,13.40540881,1768.365714,226.8427521,Elminia_albiventris
Passeriformes,Elminia_albonotatus,Elminia albonotata,Elminia_albonotata,16.21741901,5,0.963787827,116,0.00862069,Not a Migrant,1,resident,weak,invertebrates,1,-8.39,22.02474965,17.27745664,1067.504678,197.4963591,Elminia_albonotata
Passeriformes,Poecile_palustris,Poecile palustris,Parus_palustris,18.64509221,4,1.046885191,988,0.023279352,Not a Migrant,1,resident,weak,invertebrates,1,48.43,5.160688951,37.70731139,675.8531351,85.94921218,Parus_palustris
Passeriformes,Poecile_hypermelaenus,Poecile hypermelaenus,Parus_hypermelaenus,15.612854,4,1.046885191,76,0,Not a Migrant,1,resident,weak,invertebrates,2,NA,NA,NA,NA,NA,Parus_hypermelaenus
Passeriformes,Poecile_lugubris,Poecile lugubris,Parus_lugubris,14.85040839,4,1.198657087,196,0,Not a Migrant,1,resident,weak,invertebrates,2,38.86,12.36450116,32.32461157,600.7858034,77.68698049,Parus_lugubris
Passeriformes,Poecile_montanus,Poecile montanus,Parus_montanus,18.38144009,4,1.045322979,1738,0.022439586,Altitudinal Migrant,1,dispersive migratory,weak,invertebrates,1,55.17,-0.160066318,43.66556419,599.9431539,67.90770425,Parus_montanus
Passeriformes,Poecile_weigoldicus, NA,NA,17.6050587,4,NA,NA,NA,NA,1,resident,weak,NA,1,NA,NA,NA,NA,NA,NA
Passeriformes,Poecile_carolinensis,Poecile carolinensis,Parus_carolinensis,19.51503857,14,0.999565488,227,0,Not a Migrant,1,resident,weak,invertebrates,2,34.4,15.8757983,34.01909067,1132.29102,73.45311767,Parus_carolinensis
Passeriformes,Poecile_atricapillus,Poecile atricapillus,Parus_atricapillus,19.60140947,8,1.033423755,875,0,Not a Migrant,1,resident,weak,invertebrates,1,49.31,3.134646807,41.72460701,706.7535141,63.49725612,Parus_atricapillus
Passeriformes,Poecile_gambeli,Poecile gambeli,Parus_gambeli,19.19684665,4,1.048830087,294,0.003401361,Not a Migrant,1,resident,weak,invertebrates,1,44.01,6.481906726,37.24513474,514.3316134,56.20185773,Parus_gambeli
Passeriformes,Poecile_sclateri,Poecile sclateri,Parus_sclateri,17.38356144,4,1.003891166,57,0,Not a Migrant,1,resident,weak,invertebrates,2,22.91,18.8442209,25.52249552,847.0547164,190.5179288,Parus_sclateri
Passeriformes,Poecile_superciliosus,Poecile superciliosus,Parus_superciliosus,13.57898875,4,1.029383778,44,0,Not a Migrant,1,resident,weak,invertebrates,2,33.53,4.440547334,34.94626607,603.4967143,123.1327059,Parus_superciliosus
Passeriformes,Poecile_davidi,Poecile davidi,Parus_davidi,15.96020978,5,1.012837225,28,0,Not a Migrant,1,resident,weak,invertebrates,1,31.8,10.94782061,29.96884848,950.8842121,175.7011994,Parus_davidi
Passeriformes,Poecile_cinctus,Poecile cinctus,Parus_cinctus,19.55104158,4,1.056904851,1061,0.006597549,Not a Migrant,1,resident,weak,invertebrates,1,62.51,-7.097488153,51.12188669,433.5545839,54.51798428,Parus_cinctus
Passeriformes,Poecile_hudsonicus,Poecile hudsonicus,Parus_hudsonicus,18.42676783,4,0.991226076,723,0,Not a Migrant,1,resident,weak,invertebrates,1,56.05,-2.220401382,44.51093894,633.3942497,55.9653639,Parus_hudsonicus
Passeriformes,Poecile_rufescens,Poecile rufescens,Parus_rufescens,17.79640335,4,0.972665592,135,0.014814815,Not a Migrant,1,resident,weak,invertebrates,1,49.93,5.083610544,28.69467525,1203.495876,136.3484308,Parus_rufescens
Passeriformes,Poecile_varius,Sittiparus varius,Parus_varius,19.71385151,4,1.230448921,119,0.445378151,Not a Migrant,1,resident,weak,invertebrates,2,36.35,12.06298824,30.79010915,1639.075013,200.0144742,Parus_varius
Passeriformes,Periparus_rufonuchalis,Periparus rufonuchalis,Parus_rufonuchalis,17.72162617,4,1.101747074,98,0,Not a Migrant,1,resident,weak,invertebrates,1,35.62,8.529879314,37.17118118,531.4495118,105.9045262,Parus_rufonuchalis
Passeriformes,Periparus_rubidiventris,Periparus rubidiventris,Parus_rubidiventris,18.74669726,4,1.072984745,151,0,Not a Migrant,1,resident,weak,invertebrates,1,31.8,6.58487445,31.54600942,839.1506974,183.8501611,Parus_rubidiventris
Passeriformes,Periparus_ater,Periparus ater,Parus_ater,20.92307692,4,0.963787827,2025,0.023209877,Not a Migrant,1,dispersive migratory,weak,invertebrates,1,49.94,2.723572268,42.70959726,614.7942146,85.06953484,Parus_ater
Passeriformes,Periparus_venustulus,Pardaliparus venustulus,Parus_venustulus,24.30727567,4,1.025305865,150,0,Altitudinal Migrant,1,dispersive migratory,weak,invertebrates,2,30.65,13.94866185,31.59338359,1107.475605,181.7106532,Parus_venustulus
Passeriformes,Periparus_elegans,Pardaliparus elegans,Parus_elegans,14.20374384,4,1.108226656,59,0.644067797,Not a Migrant,1,resident,weak,invertebrates,1,11.77,26.09529048,11.05836262,2664.046429,359.1306614,Parus_elegans
Passeriformes,Periparus_amabilis,Pardaliparus amabilis,Parus_amabilis,17.73318727,4,1.103119254,13,1,Not a Migrant,1,resident,weak,invertebrates,1,10.21,26.89877857,9.923464286,2135.083571,354.7809164,Parus_amabilis
Passeriformes,Lophophanes_cristatus,Lophophanes cristatus,Parus_cristatus,19.759038,4,1.042969073,626,0.003194888,Nomadic,1,dispersive migratory,weak,invertebrates,1,53.46,6.198514143,31.77670499,687.0897902,54.30283718,Parus_cristatus
Passeriformes,Lophophanes_dichrous,Lophophanes dichrous,Parus_dichrous,19.18806648,4,1.139879086,122,0,Not a Migrant,1,resident,weak,invertebrates,1,30.83,6.992843148,30.21082549,908.0603203,201.5025207,Parus_dichrous
Passeriformes,Parus_guineensis, NA,NA,15.88681572,4,NA,NA,NA,NA,1,resident,weak,NA,3,8.11,25.79924215,19.18163548,1231.124587,246.203227,NA
Passeriformes,Parus_leucomelas, NA,Parus_leucomelas,17.7153773,4,1.206825876,310,0.006451613,Not a Migrant,1,resident,weak,invertebrates,3,-5.95,22.47453465,19.1572052,1153.519832,217.0114434,Parus_leucomelas
Passeriformes,Parus_carpi, NA,Parus_carpi,16.81176698,4,1.269512944,63,0,NA,1,resident,weak,invertebrates,2,NA,NA,NA,NA,NA,Parus_carpi
Passeriformes,Parus_niger,Melaniparus niger,Parus_niger,17.35988801,4,1.33243846,236,0,Not a Migrant,1,resident,weak,invertebrates,2,-19.81,21.1942429,23.36183743,708.3519322,150.3035607,Parus_niger
Passeriformes,Parus_albiventris,Melaniparus albiventris,Parus_albiventris,14.82701234,4,1.326335861,79,0,Not a Migrant,1,resident,weak,invertebrates,2,-1.61,22.208778,16.480565,994.30958,182.301023,Parus_albiventris
Passeriformes,Parus_leuconotus, NA,Parus_leuconotus,14.28613094,4,1.222716471,33,0,Not a Migrant,1,resident,weak,invertebrates,1,9.56,19.0551875,19.333415,986.278725,211.42213,Parus_leuconotus
Passeriformes,Parus_funereus,Melaniparus funereus,Parus_funereus,18.64718615,4,1.404320467,124,0.008064516,Not a Migrant,1,resident,weak,invertebrates,1,1.27,23.738322,13.345213,1702.553807,216.7685329,Parus_funereus
Passeriformes,Parus_rufiventris,Melaniparus rufiventris,Parus_rufiventris,16.23812915,4,1.260071388,275,0,Not a Migrant,1,resident,weak,invertebrates,2,-11.99,21.63034492,22.43096758,1107.768664,218.9451925,Parus_rufiventris
Passeriformes,Parus_pallidiventris,Melaniparus pallidiventris,NA,17.48891635,4,NA,NA,NA,NA,1,resident,weak,NA,2,-11.33,22.28351938,18.43596124,1040.73314,219.1978653,NA
Passeriformes,Parus_fringillinus,Melaniparus fringillinus,Parus_fringillinus,15.23118353,4,1.140508043,28,0,Not a Migrant,1,resident,weak,invertebrates,2,-3.45,NA,NA,NA,NA,Parus_fringillinus
Passeriformes,Parus_fasciiventer,Melaniparus fasciiventer,Parus_fasciiventer,17.00720373,4,1.181843588,15,0,Not a Migrant,1,resident,weak,invertebrates,1,-1.85,20.57653684,13.37818947,1329.574895,150.4250247,Parus_fasciiventer
Passeriformes,Parus_thruppi, NA,Parus_thruppi,14.56661415,4,1.079181246,94,0.010638298,Not a Migrant,1,resident,weak,invertebrates,2,4.61,24.57019244,18.23867311,473.7972151,109.9692136,Parus_thruppi
Passeriformes,Parus_teneriffae,Cyanistes teneriffae,Parus_teneriffae,14.27460628,4,1.067070856,6,1,NA,1,resident,NA,invertebrates,2,NA,NA,NA,NA,NA,Parus_teneriffae
Passeriformes,Parus_griseiventris, NA,Parus_griseiventris,19.13704197,4,1.190331698,184,0,Not a Migrant,1,resident,weak,invertebrates,2,-12.73,21.35568703,22.33019414,1022.320423,217.2112999,Parus_griseiventris
Passeriformes,Parus_cinerascens,Melaniparus cinerascens,Parus_cinerascens,17.93670732,4,1.301029996,195,0,Nomadic,1,resident,weak,invertebrates,2,-22.89,19.53661293,27.13773726,406.0825677,88.05934748,Parus_cinerascens
Passeriformes,Parus_afer, NA,Parus_afer,17.62571516,4,1.305351369,56,0,Not a Migrant,1,resident,weak,invertebrates,3,-31.06,16.04290946,25.45822432,355.0598635,42.56979323,Parus_afer
Passeriformes,Parus_major,Parus major,Parus_major,19.18394538,8,1.210853365,3103,0.05252981,Not a Migrant,1,resident,weak,invertebrates,2,40.68,9.685469443,35.05389908,830.6459416,126.7314049,Parus_major
Passeriformes,Parus_minor, NA,NA,19.37712197,4,NA,NA,NA,NA,1,dispersive migratory,weak,NA,2,NA,NA,NA,NA,NA,NA
Passeriformes,Parus_cinereus, NA,NA,17.00271931,4,NA,NA,NA,NA,1,resident,weak,NA,2,NA,NA,NA,NA,NA,NA
Passeriformes,Parus_monticolus,Parus monticolus,Parus_monticolus,15.66479173,4,1.144574208,194,0.051546392,Altitudinal Migrant,1,resident,weak,invertebrates,1,27.96,14.38538736,26.12636382,1333.446089,261.0223622,Parus_monticolus
Passeriformes,Parus_nuchalis,Machlolophus nuchalis,Parus_nuchalis,14.01276743,4,1.139879086,39,0,Not a Migrant,1,resident,weak,invertebrates,2,22.15,25.90253269,28.16931923,658.5468462,218.3445733,Parus_nuchalis
Passeriformes,Parus_xanthogenys, NA,Parus_xanthogenys,16.53381643,4,1.169086357,139,0,Altitudinal Migrant,2,resident,weak,invertebrates,1,21.71,6.3862796,31.43885333,820.6882333,172.2326053,Parus_xanthogenys
Passeriformes,Parus_aplonotus, NA,NA,18.13407494,4,NA,NA,NA,NA,1,resident,weak,NA,1,NA,NA,NA,NA,NA,NA
Passeriformes,Parus_spilonotus,Machlolophus spilonotus,Parus_spilonotus,16.39722617,4,1.274157849,214,0.014018692,Altitudinal Migrant,1,resident,weak,invertebrates,2,23.55,19.18022137,23.5477875,1609.202182,314.375476,Parus_spilonotus
Passeriformes,Parus_holsti,Machlolophus holsti,Parus_holsti,17.36096064,2,1.222456337,5,0.8,Not a Migrant,1,resident,weak,invertebrates,1,23.72,19.69433333,17.18095,2329.263333,372.4495167,Parus_holsti
Passeriformes,Parus_semilarvatus,Sittiparus semilarvatus,Parus_semilarvatus,21.17312377,4,1.255272505,21,0.285714286,Not a Migrant,1,resident,weak,invertebrates,2,11.41,25.563776,11.668688,2560.0044,320.7211024,Parus_semilarvatus
Passeriformes,Parus_humilis,Pseudopodoces humilis,Pseudopodoces_humilis,15.16598522,4,1.657055853,219,0,Not a Migrant,2,resident,weak,invertebrates,3,33.77,-0.53382075,35.80181045,385.1948116,85.09052048,Pseudopodoces_humilis
Passeriformes,Cyanistes_caeruleus,Cyanistes caeruleus,Parus_caeruleus,22.85164671,4,1.123851641,1005,0.016915423,Not a Migrant,1,directional migratory,weak,invertebrates,1,47.72,9.265785605,30.63804553,645.6241356,57.93044142,Parus_caeruleus
Passeriformes,Cyanistes_cyanus,Cyanistes cyanus,Parus_cyanus,19.25914173,4,1.164947373,778,0,Altitudinal Migrant,2,resident,weak,invertebrates,2,50.7,1.010646697,47.15583729,436.2552341,67.76868819,Parus_cyanus
Passeriformes,Baeolophus_wollweberi,Baeolophus wollweberi,Baeolophus_wollweberi,16.50536881,4,1.017033339,80,0,Altitudinal Migrant,1,resident,weak,invertebrates,2,24.23,18.60829305,26.88553619,787.3522381,174.758654,Baeolophus_wollweberi
Passeriformes,Baeolophus_inornatus,Baeolophus inornatus,Baeolophus_inornatus,14.39498343,4,1.200576927,34,0.058823529,Not a Migrant,1,resident,strong,invertebrates,2,37.3,10.61548751,36.75751055,390.5262598,52.76106986,Baeolophus_inornatus
Passeriformes,Baeolophus_ridgwayi,Baeolophus ridgwayi,Baeolophus_ridgwayi,10.54483981,4,1.200303183,122,0,Not a Migrant,1,resident,strong,invertebrates,2,NA,10.61548751,36.75751055,390.5262598,52.76106986,Baeolophus_ridgwayi
Passeriformes,Baeolophus_bicolor,Baeolophus bicolor,Baeolophus_bicolor,15.59651598,12,1.334453751,288,0,Not a Migrant,1,resident,strong,invertebrates,1,36.85,13.57606303,35.24562875,1120.828761,70.94788448,Baeolophus_bicolor
Passeriformes,Baeolophus_atricristatus,Baeolophus atricristatus,Baeolophus_atricristatus,14.63697328,5,1.243038049,80,0,Not a Migrant,1,resident,strong,invertebrates,2,28.08,19.66078137,30.62377549,627.4327157,95.37528794,Baeolophus_atricristatus
Passeriformes,Sylviparus_modestus,Sylviparus modestus,Sylviparus_modestus,21.64941389,4,0.853698212,142,0,Altitudinal Migrant,1,resident,weak,invertebrates,1,25.92,16.43033518,24.93863039,1387.054022,284.6900626,Sylviparus_modestus
Passeriformes,Melanochlora_sultanea,Melanochlora sultanea,Melanochlora_sultanea,20.71683781,4,1.575187845,211,0.009478673,Not a Migrant,1,resident,weak,invertebrates,2,18.95,22.29296975,19.90149632,1957.14123,380.8636144,Melanochlora_sultanea
Passeriformes,Remiz_pendulinus,Remiz pendulinus,Remiz_pendulinus,20.25909945,4,0.968482949,778,0.006426735,Full Migrant,3,directional migratory,weak,invertebrates,2,46.72,7.302387194,38.46769623,472.8721329,50.72906536,Remiz_pendulinus
Passeriformes,Remiz_macronyx,Remiz macronyx,Remiz_macronyx,18.60943925,4,1.004321374,63,0,Full Migrant,2,resident,weak,invertebrates,2,NA,NA,NA,NA,NA,Remiz_macronyx
Passeriformes,Remiz_coronatus,Remiz coronatus,Remiz_coronatus,17.61983393,4,0.838849091,328,0,Full Migrant,3,directional migratory,weak,invertebrates,2,46.39,-0.167566846,48.25716166,285.1863764,59.49467057,Remiz_coronatus
Passeriformes,Remiz_consobrinus,Remiz consobrinus,Remiz_consobrinus,25.23644491,4,0.959041392,42,0,Full Migrant,3,directional migratory,weak,invertebrates,2,43.47,4.639443563,48.46854182,507.0479545,141.1343252,Remiz_consobrinus
Passeriformes,Anthoscopus_punctifrons,Anthoscopus punctifrons,Anthoscopus_punctifrons,15.43963585,4,0.84509804,176,0,Not a Migrant,1,resident,weak,invertebrates,3,14.69,27.89634513,26.19131062,320.8147027,114.5083793,Anthoscopus_punctifrons
Passeriformes,Anthoscopus_parvulus,Anthoscopus parvulus,Anthoscopus_parvulus,15.26666667,3,0.763427994,215,0,Not a Migrant,1,resident,weak,invertebrates,3,10.76,26.87090148,21.86455593,934.3058222,229.4175604,Anthoscopus_parvulus
Passeriformes,Anthoscopus_musculus,Anthoscopus musculus,Anthoscopus_musculus,13.50278473,4,0.716003344,105,0,Not a Migrant,1,resident,weak,invertebrates,3,3.94,23.8849903,17.35564201,600.1058104,122.8981998,Anthoscopus_musculus
Passeriformes,Anthoscopus_flavifrons,Anthoscopus flavifrons,Anthoscopus_flavifrons,19.57872826,4,0.848189117,98,0,Not a Migrant,1,resident,weak,invertebrates,1,2.97,24.51041024,12.81986323,1783.80315,228.499135,Anthoscopus_flavifrons
Passeriformes,Anthoscopus_caroli,Anthoscopus caroli,Anthoscopus_caroli,16.85,4,0.838849091,375,0.005333333,Not a Migrant,1,resident,weak,invertebrates,2,-13.95,21.9562094,21.17317628,973.6144679,192.4354548,Anthoscopus_caroli
Passeriformes,Anthoscopus_minutus,Anthoscopus minutus,Anthoscopus_minutus,14.90204082,4,0.819543936,213,0,Not a Migrant,1,resident,weak,invertebrates,3,-24.81,19.0867554,27.09781882,387.5744383,75.92207011,Anthoscopus_minutus
Passeriformes,Auriparus_flaviceps,Auriparus flaviceps,Auriparus_flaviceps,14.36927536,7,0.832508913,200,0.02,Not a Migrant,1,resident,weak,invertebrates,2,29.06,18.67298867,31.54224963,426.9940378,78.24825199,Auriparus_flaviceps
Passeriformes,Cephalopyrus_flammiceps,Cephalopyrus flammiceps,Cephalopyrus_flammiceps,29.1234219,4,0.84509804,82,0,Full Migrant,2,directional migratory,weak,invertebrates,1,30.26,11.05381401,28.49863495,1051.019033,225.8097418,Cephalopyrus_flammiceps
Passeriformes,Panurus_biarmicus,Panurus biarmicus,Panurus_biarmicus,21.81132677,4,1.140508043,825,0.001212121,Not a Migrant,2,dispersive migratory,weak,invertebrates,3,44.64,6.682521874,40.26649867,367.2179907,46.62950609,Panurus_biarmicus
Passeriformes,Nicator_chloris,Nicator chloris,Nicator_chloris,13.3223419,4,1.663700925,408,0.00245098,Not a Migrant,1,resident,weak,invertebrates,1,1.36,24.69910812,14.07276033,1689.403732,248.9333611,Nicator_chloris
Passeriformes,Nicator_gularis,Nicator gularis,Nicator_gularis,13.79003227,4,1.658774321,152,0.026315789,Not a Migrant,1,resident,weak,invertebrates,1,-13.61,23.34067277,18.98355941,868.1330792,181.6887476,Nicator_gularis
