"group.id","LOCALITY.ID","LATITUDE","LONGITUDE"
"G7924309","L17895868",33.8075684,74.7025253
"G7931771","L17801599",34.0809,74.8790246
"G7931772","L1108506",34.0819955,74.8401976
"G8025582","L17964080",32.8348745,74.8350588
"G8155981","L17555705",34.2835517,74.8421967
"G8285312","L6082770",32.7290611,74.9100637
"G8324888","L6082770",32.7290611,74.9100637
"G8360357","L19022206",34.0551992,74.7153858
"G8360460","L11625378",33.1227565,74.3439621
"G8360548","L19022792",33.9262081,75.0189051
"G8361014","L19023674",33.9273336,75.0248473
"G8361015","L19023674",33.9273336,75.0248473
"G8361016","L19022792",33.9262081,75.0189051
"G8361020","L19022792",33.9262081,75.0189051
"G8361266","L19025290",33.9171605,74.833973
"G8361288","L16867270",33.9409203,75.298404
"G8361292","L19025242",34.0798368,74.7784233
"G8361297","L15843279",34.11927,74.874783
"G8361299","L15843279",34.11927,74.874783
"G8361301","L3823608",34.1025659,74.711194
"G8361317","L19022772",34.06811,74.7412208
"G8361320","L19023298",34.0699128,74.7457235
"G8361333","L15843279",34.11927,74.874783
"G8361334","L19021779",34.0497258,74.7419983
"G8361378","L13878007",34.4716001,74.4066775
"G8361379","L13878007",34.4716001,74.4066775
"G8361724","L19024297",33.8789357,74.9003123
"G8361991","L19020899",32.7196388,74.8657614
"G8361999","L6082770",32.7290611,74.9100637
"G8362012","L8727169",32.7701761,75.0462911
"G8364764","L3932049",34.075919,74.8477131
"G8382484","L19039856",34.255478,74.889552
"G8382489","L19025686",33.6210395,74.094542
"G8382494","L17882800",33.9089997,75.2820466
"G8382497","L3823608",34.1025659,74.711194
"G8382549","L6196943",32.8329921,75.7794293
"G8382558","L19026186",32.8834875,75.750545
"G8382561","L19026197",32.8863692,75.7504392
"G8382566","L19073764",32.8381775,75.7750983
"G8382571","L19073730",32.8574542,75.7508233
"G8382574","L19073690",32.8673833,75.7385283
"G8382575","L19025635",32.8980633,75.7556367
"G8382580","L19025531",32.9085992,75.7507742
"G8383044","L8857278",32.967231,75.7176159
"G8383051","L19024418",32.9484869,75.7173252
"G8383061","L19024418",32.9484869,75.7173252
"G8383075","L19025539",32.926955,75.7225117
"G8389842","L19080021",32.9391169,75.7138891
"G8389846","L19080276",32.9176885,75.7241414
"G8389848","L19080647",32.9199824,75.7329212
"G8389853","L19080904",32.899255,75.7597039
"G8389854","L19081228",32.8708925,75.7359253
"G8424008","L19180623",32.7539201,74.9138328
"G8434130","L11671075",33.840674,74.6581328
"G8440895","L1108506",34.0819955,74.8401976
"G8440900","L1108461",34.1200937,74.8618591
"G8440901","L8529456",34.1078911,74.8772097
"G8451383","L19264370",32.66477,74.73063
"G8479086","L19337822",34.1237879,74.9143101
"G8495319","L17084583",34.1091027,74.8685997
"G8516087","L6082770",32.7290611,74.9100637
"G8530205","L8529456",34.1078911,74.8772097
"G8549204","L19582006",34.0968819,74.9195065
"G8564225","L3932049",34.075919,74.8477131
"G8589639","L6942050",32.5425993,74.6933214
"G8632745","L18282815",32.9582525,74.6699956
"G8632777","L11499693",32.9028215,74.7629284
"G8644236","L19996419",32.905668,74.71814
"G8704535","L6313497",34.0933261,75.2637506
"G8707248","L6313497",34.0933261,75.2637506
"G8712279","L3932030",33.6127966,75.4324079
"G8717188","L3945684",33.57891,75.51134
"G8719450","L1108506",34.0819955,74.8401976
"G8720471","L13569552",34.0555894,74.8079269
"G8720492","L1108461",34.1200937,74.8618591
"G8741006","L20348144",33.6218067,75.1413633
"G8741259","L20213133",34.057586,74.823808
"G8748369","L4012182",32.5411713,74.6910372
"G8775457","L20133051",32.9025358,74.7232331
"G8782801","L20515357",34.062911,75.277154
"G8782804","L19500330",33.9123026,75.2838779
"G8782805","L20511479",33.811466,74.692129
"G8782807","L3752916",34.3014363,75.2948427
"G8789718","L1108506",34.0819955,74.8401976
"G8817529","L1108473",34.0178835,75.3189343
"G8817546","L20540459",34.0753522,74.81864
"G8817547","L11514717",34.2485436,74.6714115
"G8817548","L20540277",34.1248167,74.8799528
"G8831899","L20666333",34.2652675,75.410685
"G8839846","L5784140",32.5116436,75.026536
"G8870041","L3940487",34.1155954,74.8314106
"S100002884","L17307799",33.7705592,74.9064567
"S100023762","L8123338",32.597643,75.5687115
"S100037182","L11708609",32.5928678,75.5091556
"S100069536","L11708609",32.5928678,75.5091556
"S100070252","L17319134",33.7704842,74.9056992
"S100071871","L14389817",33.9647944,74.8439063
"S100074676","L9061413",33.770355,74.904683
"S100081734","L17321227",33.7709133,74.9046433
"S100210166","L3984129",34.0775221,74.8889545
"S100214527","L8529456",34.1078911,74.8772097
"S100214709","L1108461",34.1200937,74.8618591
"S100266465","L3933988",34.0126669,74.9371219
"S100266553","L17351136",34.0830742,74.8601067
"S100266570","L17351140",33.7705633,74.9051633
"S100266610","L17351150",34.0173313,74.9342811
"S100322581","L1108461",34.1200937,74.8618591
"S100324514","L17361250",34.0130364,74.9403908
"S100396525","L17234536",33.7687975,74.9030992
"S100401099","L17319134",33.7704842,74.9056992
"S100482615","L3984129",34.0775221,74.8889545
"S100495692","L11514700",34.0798303,74.8003452
"S100530057","L17319134",33.7704842,74.9056992
"S100543506","L13605771",34.0554884,74.8052886
"S100581926","L17404295",34.0828367,74.8611092
"S100585174","L11514700",34.0798303,74.8003452
"S100593890","L11514700",34.0798303,74.8003452
"S100594114","L11514700",34.0798303,74.8003452
"S100632921","L17413510",33.6055009,74.1484253
"S100694539","L17423698",33.7710142,74.905405
"S100694554","L17423700",33.7708267,74.9046183
"S100694578","L17423705",34.0830283,74.8610108
"S100705322","L17082049",34.0554473,74.7750603
"S100705427","L17082049",34.0554473,74.7750603
"S100746788","L17432982",33.7704658,74.9052233
"S100753440","L3933633",33.27987,75.76812
"S100767317","L12198114",33.7722874,74.9031562
"S100767639","L12198114",33.7722874,74.9031562
"S100767753","L17436720",33.7827467,74.9093883
"S100819776","L1108461",34.1200937,74.8618591
"S100820552","L17446460",33.7704758,74.9053133
"S100826801","L12889398",34.054686,74.809383
"S100828248","L7101464",32.7648045,74.8916246
"S100828473","L6671248",32.7327781,74.9119711
"S100833125","L17012050",34.0900194,74.745601
"S100899543","L16862669",33.3880931,74.3080762
"S100899912","L17319134",33.7704842,74.9056992
"S100903802","L9061413",33.770355,74.904683
"S100965879","L17361556",33.9685787,74.8472541
"S100973384","L11514700",34.0798303,74.8003452
"S100973998","L17472678",34.15863,74.9118925
"S100981620","L17416040",34.2188998,75.0259781
"S101067672","L12395711",33.7703867,74.90501
"S101067711","L17487705",34.1547825,74.9141417
"S101067732","L8823336",34.1508767,74.9189867
"S101071286","L7101464",32.7648045,74.8916246
"S101116527","L3932049",34.075919,74.8477131
"S101172417","L17505301",33.7708158,74.9047833
"S101178779","L17082049",34.0554473,74.7750603
"S101183248","L3823608",34.1025659,74.711194
"S101253661","L4726282",34.0155967,74.7699895
"S101255491","L17519818",34.1693855,74.0841687
"S101256874","L17520059",32.7238439,74.8938957
"S101322537","L17532590",34.1165593,74.8805551
"S101330786","L12443535",32.8226584,74.7540638
"S101396189","L10698114",33.7703767,74.9049467
"S101396208","L11435893",33.773035,74.9051483
"S101396225","L17542356",33.7703067,74.9049392
"S101396249","L9061413",33.770355,74.904683
"S101399675","L12889384",34.123781,74.891663
"S101399715","L17543057",33.7659042,74.90452
"S101402319","L17543494",33.9013502,75.1365323
"S101402345","L5448530",34.1416014,74.6477249
"S101419556","L17545322",33.7627733,74.9023758
"S101419599","L17545329",33.7622183,74.9027333
"S101473895","L17554486",33.7706483,74.9054875
"S101519006","L11097444",33.1218729,74.3456139
"S101520629","L16954514",33.3853116,74.3074785
"S101522039","L7768352",34.0916184,74.8806381
"S101563715","L17568159",34.2323881,74.6506964
"S101565081","L7768199",34.1488686,74.8718377
"S101565480","L1108506",34.0819955,74.8401976
"S101567348","L7101464",32.7648045,74.8916246
"S101568502","L17569125",34.3708958,74.6400833
"S101569296","L13502011",34.1987321,74.8310781
"S101570675","L17569542",34.2308284,74.645646
"S101571245","L13502011",34.1987321,74.8310781
"S101624492","L12889384",34.123781,74.891663
"S101625290","L17578367",34.0699033,74.8211308
"S101625329","L17578374",34.3591983,74.6338483
"S101631335","L17012050",34.0900194,74.745601
"S101633351","L17579880",33.7705742,74.9056558
"S101693073","L17591008",33.5021081,74.2539815
"S101693301","L17591051",33.4175204,74.2490318
"S101693542","L17591088",33.3611004,74.3195223
"S101697094","L17591883",34.2837139,74.8422182
"S101697764","L10824735",34.1303184,74.8435861
"S101697891","L12889384",34.123781,74.891663
"S101713129","L12198114",33.7722874,74.9031562
"S101713226","L12198114",33.7722874,74.9031562
"S101713258","L12198114",33.7722874,74.9031562
"S101770180","L7768352",34.0916184,74.8806381
"S101771187","L17361556",33.9685787,74.8472541
"S101821466","L15176882",34.0150517,74.8101617
"S101823203","L9061413",33.770355,74.904683
"S101884982","L8202619",32.7025554,74.8973097
"S101886666","L16074114",34.2530308,74.6515524
"S101938006","L17630873",33.3153933,74.8616917
"S101938224","L17630873",33.3153933,74.8616917
"S101985195","L17555705",34.2835517,74.8421967
"S101985856","L7768352",34.0916184,74.8806381
"S101986424","L17637988",34.2541676,75.1067172
"S102043678","L17646262",34.0981083,74.7260286
"S102044000","L17646306",34.0421752,74.384907
"S102045496","L15842626",34.100743,74.712085
"S102093004","L17654613",33.101948,75.306304
"S102109813","L16954514",33.3853116,74.3074785
"S102114765","L17658561",34.185035,74.074034
"S102121072","L17659642",34.1009242,75.0358368
"S102190360","L17671265",33.7690417,74.9030183
"S102190427","L3934811",34.0009447,74.9302769
"S102190467","L17671285",34.0172258,74.9220383
"S102190494","L17671288",33.77067,74.9049333
"S102190509","L10724042",33.7707533,74.90622
"S102190523","L10724042",33.7707533,74.90622
"S102190529","L12395711",33.7703867,74.90501
"S102190534","L17234536",33.7687975,74.9030992
"S102191277","L17671414",32.7439006,74.8465819
"S102191367","L14906277",33.7675258,74.9080292
"S102191595","L10957207",33.7680183,74.9068767
"S102256159","L17591008",33.5021081,74.2539815
"S102256463","L17679797",33.5340708,74.2357579
"S102278235","L6280261",32.513236,75.0217295
"S102311353","L17688028",34.2697872,74.8891647
"S102317021","L16954514",33.3853116,74.3074785
"S102363402","L12889384",34.123781,74.891663
"S102364159","L14936940",33.831556,74.663866
"S102364917","L17432619",32.5595286,75.0383518
"S102367322","L17697411",33.7859118,74.111312
"S102418608","L13328961",32.717688,74.8864181
"S102422545","L17706986",34.0723413,74.8189368
"S102469314","L4012182",32.5411713,74.6910372
"S102544078","L4726282",34.0155967,74.7699895
"S102544123","L17729623",34.0784248,74.7403005
"S102544227","L2743097",34.1408841,75.0378036
"S102556892","L2743097",34.1408841,75.0378036
"S102616709","L17688911",33.0353232,74.4853383
"S102617819","L13328961",32.717688,74.8864181
"S102628821","L12421157",33.769835,74.90618
"S102628904","L12395711",33.7703867,74.90501
"S102628924","L17744238",33.771265,74.9050833
"S102629029","L12407865",33.669505,74.6621017
"S102671001","L4726282",34.0155967,74.7699895
"S102677666","L2743097",34.1408841,75.0378036
"S102677972","L17082049",34.0554473,74.7750603
"S102695794","L17755513",34.2724186,74.8869901
"S102695852","L17755526",34.2714384,74.8862373
"S102715009","L13328961",32.717688,74.8864181
"S102725696","L4726282",34.0155967,74.7699895
"S102767856","L17276334",32.7182389,74.8680245
"S102774481","L17769678",32.3488891,75.4617879
"S102774615","L17769694",32.3294458,75.5151127
"S102785397","L8128825",34.2654059,74.9084676
"S102819580","L17777585",34.0820998,74.8374094
"S102821515","L17276334",32.7182389,74.8680245
"S102822283","L17777585",34.0820998,74.8374094
"S102822770","L17778152",34.2759552,74.782971
"S102823012","L17778207",34.278012,74.7744006
"S102823867","L2012494",32.5745917,74.932251
"S102824503","L9900085",32.61485,74.974912
"S102825348","L4012182",32.5411713,74.6910372
"S102827791","L17779138",33.6733575,74.6991958
"S102827808","L17779142",33.6727517,74.6940392
"S102827822","L13569498",33.6739825,74.6973883
"S102827830","L9061543",34.11144,74.720744
"S102827840","L17779154",33.772615,74.9054583
"S102827848","L10935253",33.7716367,74.905455
"S102827856","L17779156",33.7791825,74.890825
"S102827866","L17779160",34.1546242,74.9160742
"S102827877","L17779165",34.1525842,74.9210975
"S102827883","L8815822",34.1493846,74.9203794
"S102827897","L9061443",34.150843,74.916172
"S102827930","L10647952",33.77059,74.904605
"S102827933","L11290913",33.770495,74.9048133
"S102827941","L10724042",33.7707533,74.90622
"S102827949","L12395711",33.7703867,74.90501
"S102827954","L17234536",33.7687975,74.9030992
"S102827962","L12229804",33.7716833,74.905345
"S102829748","L5511335",34.2802194,74.7747517
"S102831955","L5511335",34.2802194,74.7747517
"S102832260","L17780153",34.2784267,74.7790164
"S102833390","L17780353",34.0614852,74.8366321
"S102835162","L9900085",32.61485,74.974912
"S102866730","L6925119",34.116616,74.8807144
"S102878939","L13328961",32.717688,74.8864181
"S102888496","L17788917",34.2649479,74.9095722
"S102945273","L17276334",32.7182389,74.8680245
"S102948631","L17799525",32.7749135,74.9958454
"S102953487","L10931435",33.7700817,74.905075
"S102954385","L17800610",34.0958297,74.8166176
"S102956792","L12395711",33.7703867,74.90501
"S102960865","L15176882",34.0150517,74.8101617
"S102963469","L17276334",32.7182389,74.8680245
"S102964492","L15842626",34.100743,74.712085
"S102964951","L5528478",32.6706651,74.9131215
"S102967787","L11435893",33.773035,74.9051483
"S102968136","L5283839",32.5990717,75.5666685
"S102968611","L17803173",32.6000396,75.5831524
"S102978837","L7768352",34.0916184,74.8806381
"S103023646","L7768352",34.0916184,74.8806381
"S103051660","L6671248",32.7327781,74.9119711
"S103132769","L17828696",33.7706767,74.9057617
"S103134430","L13603567",33.6046067,74.1501958
"S103136686","L4028655",34.0725686,74.0611017
"S103136952","L17830127",34.1487864,74.1844939
"S103138858","L2012494",32.5745917,74.932251
"S103142931","L17831264",33.77391,74.8948083
"S103143198","L3353046",32.7191469,74.869101
"S103145142","L17831644",34.1412615,74.182882
"S103147602","L10931422",33.7675033,74.9071483
"S103148357","L10976998",33.76657,74.9090667
"S103167324","L16954514",33.3853116,74.3074785
"S103183299","L17140233",34.0926331,74.8820186
"S103208407","L17839895",34.1042198,73.905231
"S103239446","L3916511",32.9630095,75.72258
"S103300164","L17307502",34.2651232,74.9083192
"S103300600","L1108461",34.1200937,74.8618591
"S103321061","L9900085",32.61485,74.974912
"S103321303","L4726282",34.0155967,74.7699895
"S103321869","L9900085",32.61485,74.974912
"S103322603","L9900085",32.61485,74.974912
"S103324387","L13502011",34.1987321,74.8310781
"S103329134","L10745556",32.7188008,74.8689627
"S103330632","L4726282",34.0155967,74.7699895
"S103330641","L4726282",34.0155967,74.7699895
"S103330650","L4726282",34.0155967,74.7699895
"S103330782","L4726282",34.0155967,74.7699895
"S103336848","L17861226",33.7706317,74.9054508
"S103336886","L10993636",33.7694217,74.9062133
"S103348141","L17862495",32.6181988,74.7537898
"S103349787","L17862781",34.1730374,74.6814644
"S103470367","L7768352",34.0916184,74.8806381
"S103479291","L10492414",32.6344485,75.0131208
"S103479337","L4726282",34.0155967,74.7699895
"S103479423","L4726282",34.0155967,74.7699895
"S103481221","L17883016",33.3119333,74.8546433
"S103483491","L2012494",32.5745917,74.932251
"S103484478","L1108473",34.0178835,75.3189343
"S103489528","L17884464",33.7730983,74.9071433
"S103503025","L10810152",32.7315146,74.8482377
"S103506777","L17671414",32.7439006,74.8465819
"S103585014","L17903324",32.7194981,74.8332589
"S103606024","L6858786",32.7653542,74.8895502
"S103615032","L3823608",34.1025659,74.711194
"S103615205","L17904187",33.7721192,74.9055308
"S103615226","L17904190",33.7702508,74.9057292
"S103671758","L4726282",34.0155967,74.7699895
"S103671774","L4726282",34.0155967,74.7699895
"S103676947","L17917641",32.9711231,74.7432967
"S103725826","L17925890",32.6455563,75.4414515
"S103726397","L17925963",34.0887429,74.8352709
"S103734261","L4012182",32.5411713,74.6910372
"S103738909","L3823608",34.1025659,74.711194
"S103804142","L17939572",34.032465,74.7763167
"S103814259","L1108461",34.1200937,74.8618591
"S103825271","L7768352",34.0916184,74.8806381
"S103885041","L4726282",34.0155967,74.7699895
"S103886652","L17012050",34.0900194,74.745601
"S103887065","L15847197",34.245592,74.674193
"S103887224","L17954123",34.0132971,74.7667019
"S103905406","L17956593",34.2218248,74.7298981
"S103912969","L17957851",32.6053641,75.5679866
"S103976836","L13725628",32.5890309,75.352481
"S104007872","L13604356",32.7320607,74.8336952
"S104009983","L10724042",33.7707533,74.90622
"S104010182","L10710690",33.7704583,74.9048333
"S104010194","L10724042",33.7707533,74.90622
"S104010477","L10680687",33.7703283,74.904815
"S104064283","L14936940",33.831556,74.663866
"S104123565","L15008082",33.8278416,74.6701878
"S104123760","L15843540",33.939472,74.816502
"S104156938","L13725628",32.5890309,75.352481
"S104187900","L1108461",34.1200937,74.8618591
"S104187942","L2742480",34.0563799,74.3892384
"S104369558","L15008082",33.8278416,74.6701878
"S105303148","L8128825",34.2654059,74.9084676
"S106664688","L15843279",34.11927,74.874783
"S106664963","L7768352",34.0916184,74.8806381
"S107007217","L18097769",34.26934,74.8851075
"S108558938","L18780718",33.9132736,74.5087225
"S108560166","L18780984",34.1261334,74.8831881
"S108569104","L15176882",34.0150517,74.8101617
"S108608146","L18789628",32.543266,74.8412007
"S108707773","L3932049",34.075919,74.8477131
"S108879117","L18836430",34.0259184,75.3204101
"S108918203","L18355963",33.3866225,74.3084319
"S108978843","L18852952",33.5944398,75.1700877
"S109073879","L18869745",33.1232934,74.3439332
"S109076191","L18870138",33.9163865,75.2824871
"S109101357","L3353046",32.7191469,74.869101
"S109103273","L6212006",32.7700996,75.041728
"S109173667","L1108506",34.0819955,74.8401976
"S109226743","L18934353",34.0814213,74.8667555
